content,label
yes that's fantastic.,1
what is in a curry,0
please try the things one more again.,10
i think you are wrong.,7
did you get my last instruction correctly?,3
what is the highest rated movie this week,18
please let's do it again.,10
i want to listen to rock,13
don't get this.,5
ted talks,14
"you are star, thank you.",8
i'd like you confirm the question please.,3
"appreciated, that's nice.",8
please will you further clarify me on that.,5
give me details of my twitter handle profile including the total number of followers,20
did you get my last command correctly?,3
find a shop that sells beer,17
play this audiobook,11
what is my location,9
please will you confirm command.,3
play the last radio channel,15
play the billboard top ten,13
any funny jokes,6
how long until i receive my food,22
start play road rash,12
play miley cyrus radio,15
please search for events in my location,16
tell me a good joke,6
beg your pardon.,10
will you speak it once again.,10
please check and confirm the last thing said.,3
"that's useful, thank you so much, olly.",8
find me the smallest coffee shop in new orleans,17
"s2, do not get your answer.",5
"s1, explain me on your answer further please.",5
"you helped a lot, musch appreciated, olly.",8
please add complaint about the service in tweet to olive garden,19
should i watch this movie,18
"s1, can you further clarify me on it.",5
what activities are taking place in my area,16
this is unimportant for me.,4
could you play you don't bring me flowers,13
what happened to charlie chaplin,9
are there any crafts fairs happening in this area,16
can you please check my last question.,3
i'd like to hear that sentence spoke again.,10
i was not clear about your response.,5
how do i cook meatballs,0
are there any shopping centers nearby,17
i want to listen to the new sam harris episode,15
where do people shop for clothes here,17
i want to listen to podcast,14
what do you suggest that i watch this weekend,18
thanks but i think you have gotten me not correct.,7
olly i like you cancel it.,2
play the kansas city hip hop station,15
would you play some music please,13
is dinner ready yet,22
can you say what you have said one more again.,10
do i have any new facebook notifications,20
what is this event is called which happening my area,16
"good work, you have done well, olly.",8
please give me the latest feed updates,20
does not really matter to me.,4
can i order takeaway from spanish place,21
find the joke about the orange and the banana,6
hi i want to order fried chick with white sauce,21
what's the recipe for fried chicken,0
can you speak it again please.,10
where is the shopping mall for shirts,17
olly please could you shut down.,2
i want to play a game with you,12
did ashwin joined party yesterday,9
thanks but you are incorrect.,7
pick up we left off on battle royale,11
post the following status to facebook,19
find me the best knock knock joke on the internet,6
can you please clarify me about this further.,5
please will you check and confirm my last instruction.,3
"olly that's enough, cancel.",2
tune into the joe rogan show in ten minutes,15
what time will a movie be shown tomorrow,18
i would be happy if you update me the events going on our area,16
i would like you just cancel.,2
please would you check instruction.,3
has anyone tagged me in a photo on facebook,20
you did command perfectly.,1
yeah fantastic.,1
hey today i was fired from my job,9
"i have no idea for what to do, olly.",4
what is the latest action movie running in theaters,18
customer service complaint,19
download the latest folk songs having rating of four star or above and play all without shuffle,13
play country music,13
play for me the game candy crush,12
whats a new sci fi movie,18
what type of cheese do i need for my enchiladas,0
display nearby places,17
skip to next nyt podcast,14
play racing,12
does vocelli's do takeaway,22
i am exhausted from work,9
show me how to cook lasagna,0
moderate,9
"s1, could you please again rephrase me about what you said now.",5
order a twelve piece honey mustard wing combo with seasonimg altnon the fries and a sprite as the drink,21
please start the radio,15
"that was helpful,.",8
play jazz from jennifer's latest album,13
