content,label
where do i find the routing number for usaa,32
how long until my water bill is due,8
i'm unaware of that,20
walk me through the process of applying for an american express card,30
will you roll a 4 sided dice,31
i'd like a 7 sided dice roll please,31
i want to put in an application for a line of a credit card how do i do that,30
"which insurance plan am i enrolled in, please",2
what will tomorrow be on the calendar,22
move two hundred dollars to my chase savings account to my wells fargo checking account,28
can you alert me when my phone bill is due,8
"my card got melted and i need to report it, please",46
today's date is what,22
what's the nutrition info for a pound of chicken,24
roll a six sided die for me and tell me the result,31
i need to know the calorie content of spaghetti,45
can i apply for a discover card,30
i want your name to be john,16
set an alarm for nine minutes from now,47
i don't have the answer,20
what is the calorie count for muffins,45
all right,42
what is the ai's name,6
what's my checking account yielding in interest,19
how much do i have in the bank,21
how good are the ratings for the french laundry,25
what is walker bank paying me in interest on my account,19
i am itching to travel but don't know where to go,44
are there travel alerts in mexico,17
what is the miles per gallon,37
"""i'll be travelling from lax and headed to phl for 120 on the 10th of may",4
is my tire pressure okay on my car,36
are there any transaction fees associated with my amex card if i am in belgium,38
what day it today,22
i wanna know why my card was declined,13
i believe that's true,42
what's my interest rate,19
"i accidentally bent my card, what do i do",46
is it okay to change your name to samson,16
explain to me how transferring my 401k works,34
what is the caloric total in these muffins,45
i am hoping to apply for an amex card,30
please tell me when is the next holiday here,35
how good are the ratings for the olive garden,25
how many days have i taken off this year,18
will i incur transaction fees if i use my american card internationally,38
i wanna know the next holiday,35
"on tuesday i will be leaving for tennessee and will not be returning until the twenty ninth, alert my bank of this",3
whats the combined total of the money inside my bank accounts,21
tell me the date it will be 5 days from now,22
it was pleasant having a conversation with you,0
is france safe to travel to,17
i will call you zander,16
roll an 8 sided dice,31
can you tell me how many vacation days i've taken,18
how do i set up direct deposit to my chase account,41
take $40 from account a and transfer it to account b,28
make me laugh with a funny joke,29
my card expires in what month,1
i think my card was declined at wal mart and i want to know why,13
tell me how to check rewards on my american express card,23
whom do you work for,26
please respond to me when i reference skynet,16
how many mpg does an equinox get,37
can you list all recent transactions,39
have they authorized my vacation,11
are there any places nearby i can rent a car at,33
what's on my list of things to remember,15
what's my vacation day usage so far,18
i'm calling you rupert from now on,16
what information do i need to direct deposit my paycheck,41
restate the last thing you told me,43
how do i properly give my car a jump,27
is chocolate good for you,24
i was at safeway trying to buy groceries and my card got declined,13
what's the due date for my american express payment,8
i'd rather call you gloria,16
what's there to do in seattle,44
what entity is your boss,26
would vaccinations be needed if i go here,7
