content,label
"I need to hold money, what currencies can I use?",51
I deposited a cheque and its been days and I still haven't received the cash!!,11
I was so embarrassed. Why didn't my payment clear?,67
How long does it take for the card to come?,41
Why is the transfer showing pending?,63
can the delivery be specific to my needs?,41
Will there be any extra fees for European bank card for top up?,70
If I top-up by using a trasfer are there charges that applied?,36
how to get a new card in china,18
Can cards be dispatched on a specific date?,41
I am planning activating my card was it possible?,48
Help me order a new card that's going to be expired soon.,18
Can I link my card I previously received?,52
"I am at the ATM and tried to withdraw 30 pounds and it only gave me 10 pounds, what do I do?",9
How do I exchange USD to GBP?,44
I transferred some money but it hasn't arrived.,0
My phone is missing or stolen.,27
There are a couple payments with my card in the app I see that I didn't create. What is happening? Maybe someone gained access to my account.,76
The top-up I ordered didn't process.,24
"For adding money, which currencies do you accept?",39
Why would my beneficiary not be allowed?,74
I made a card payment and a fee is showing up?,17
My identity can't be verified for some reason,60
My new card isn't here and it was issued a week ago.,66
Why was a charged a fee for using the card?,17
What currency is supported for exchanges and holding?,51
I got a €1 extra fee in my statement,29
I do not feel comfortable verifying my identity.,10
Where do I locate topping up with cash.,43
Is my country's currency supported by your system?,51
There are transactions that I don't recognize. What do I do if I think someone is using my card?,19
What sort of restrictions are there for the disposable cards?,21
What are the reasons that my mortgage payment won't go through? I'm getting an error and don't know how to correct to get this transfer to go through.,20
I am looking to transfer some money from my other bank account into this one.,40
Need help with a stolen card.,30
"I was trying to use contactless earlier, but it didn't work.",42
How do I go about ordering another card?,8
I am unable to use my card for some reason.,72
Is there any way i get a disposable virtual card as well?,61
"my cash withdrawal is pending, why?",46
do I need to verify my identity every time I log into my account?,10
How do I link one your card if I have one already?,52
The atm won't give my card back!,4
I may have a fraud charge on my debit statement.,13
Can you assist me in acquiring a virtual card?,45
Can someone please tell me how much I can top-up?,69
can you tell me where to find the top-up verification code?,59
I can't figure out how to transfer money into my account.,40
What is the expected delivery date of my card?,66
I'm interested in getting a card. How does one go about doing that?,57
I cannot find my credit card.,30
Please help me regarding a direct debit in the app that I don't recognize.,13
When will my transfer go through?,63
My top up failed.,24
Today I noticed a charge for an ATM withdrawal on my account. Can you please fix this? It's supposed to be no charge.,49
I got a message that I need to verify my identity; what do I do?,47
I saw I was charged extra for money I withdrew?,49
